u_id	f_id	score	actual name	result name
1576	/m/02qfp1	426.517242	SUNY Institute of Technology--Utica/Rome	State University of New York Institute of Technology
1577	/m/02qf_b	353.263885	SUNY Maritime College	State University of New York Maritime College
1578	/m/0281l_s	458.871857	SUNY Upstate Medical University	State University of New York Upstate Medical University
1579	/m/04m5b5	460.907318	Susquehanna University	Susquehanna University
1580	/m/04sfxg	576.648254	Sweet Briar College	Sweet Briar College
1581	/m/05xkdw	342.417419	Tabor College	Tabor College, Kansas
1582	/m/0fl475	380.88446	Talladega College	Talladega College
1583	/m/04907k	624.525696	Tarleton State University	Tarleton State University
1584	/m/02z9p9	694.018921	Tennessee Technological University	Tennessee Technological University
1585	/m/06tsq8	501.534454	Tennessee Wesleyan College	Tennessee Wesleyan College
1586	/m/04c9df	660.528992	Texas A&M International University	Texas A&M International University
1587	/m/04y6rq	834.227051	Texas A&M University--Commerce	Texas A&M University–Commerce
1588	/m/04_f49	1012.745789	Texas A&M University--Corpus Christi	Texas A&M University–Corpus Christi
1589	/m/04xn1k	440.580627	Texas A&M University--Galveston	Texas A&M University at Galveston
1590	/m/04_f7r	933.380859	Texas A&M University--Kingsville	Texas A&M University–Kingsville
1591	/m/04_f96	564.423767	Texas A&M University--Texarkana	Texas A&M University-Texarkana
1592	/m/09yl7p	374.663269	Texas College	Texas College
1593	/m/0431vk	537.281494	Texas Lutheran University	Texas Lutheran University
1594	/m/02ngbs	703.616394	Texas Southern University	Texas Southern University
1595	/m/01sj9x	1195.797241	Texas State University	Texas State University–San Marcos
1596	/m/07533x	937.794617	Texas Tech University Health Sciences Center	Texas Tech University Health Sciences Center
1597	/m/05g8fn	586.035583	Texas Wesleyan University	Texas Wesleyan University
1598	/m/03bchl	316.975983	The Sage Colleges	The Sage Colleges
1599	/m/03qnnt	398.081604	Thiel College	Thiel College
1600	/m/07b52m	479.141907	Thomas Aquinas College	Thomas Aquinas College
1601	/m/08rgnf	353.73291	Thomas College	Thomas College
1602	/m/01r4ld	758.871521	Thomas Edison State College	Thomas Edison State College
1603	/m/0l4qb	646.566284	Thomas Jefferson University	Thomas Jefferson University
1604	/m/0bsmqw	534.84845	Thomas More College	Thomas More College
1605	/m/0glc5x	641.049683	Thomas More College of Liberal Arts	Thomas More College of Liberal Arts
1606	/m/02tcv_	402.025269	Thomas University	University of St. Thomas
1607	/m/0971m8	408.69458	Tiffin University	Tiffin University
1608	/m/043bb1	486.567993	Tilburg University	Tilburg University
1609	/m/01ln5m	487.136505	Toccoa Falls College	Toccoa Falls College
1610	/m/075lv_	395.250275	Tougaloo College	Tougaloo College
1611	/m/069xk5	448.289429	Touro College	Touro College
1612	/m/01mvt4	505.490234	Trent University	Trent University
1613	/m/0f9jh4	233.222977	Trident University International	TUI University
1614	/m/052400	415.913849	Trine University	Trine University
1615	/m/04m59d	499.145752	Trinity Christian College	Trinity Christian College
1616	/m/0clvmzj	479.753174	Trinity College of Nursing & Health Sciences	Trinity College of Nursing and Health Sciences
1617	/m/02qv62	420.551117	Trinity Lutheran College	Trinity Lutheran College
1618	/m/04f4tn	436.077881	Trinity University - Washington, DC	Trinity Washington University
1619	/m/02km0m	1005.690552	Trinity University - San Antonio, TX	Trinity University
1620	/m/03k_7l	627.975586	Trinity Western University	Trinity Western University
1621	/m/027g83d	466.744232	Truett McConnell College	Truett-McConnell College
1622	/m/05cf0c	457.297791	Tusculum College	Tusculum College
1623	/m/035g_2	130.999451	Union College - Barbourville, KY	Union College
1624	/m/035h0h	123.470581	Union College - Lincoln, NE	Union College
1625	/m/02ccqg	387.980225	Union College - Schenectady, NY	Union College
1626	/m/0cn158	524.170959	Union Institute and University	Union Institute & University
1627	/m/0288bq	1004.160889	United States Coast Guard Academy	United States Coast Guard Academy
1628	/m/0810kg	566.388794	United States International University--Kenya	Alliant International University
1629	/m/02fr_8	1022.2901	United States Merchant Marine Academy	United States Merchant Marine Academy
1630	/m/07x4c	2746.109619	United States Military Academy	United States Military Academy
1631	/m/0g8fs	1809.362915	United States Naval Academy	United States Naval Academy
1632	/m/025ypcz	615.056274	United States Sports Academy	United States Sports Academy
1633	/m/02qn4t7	359.6604	Unity College	Unity College
1634	/m/043p59	386.013031	Universidad Adventista de las Antillas	Antillean Adventist University
1635	/m/04kn9k	284.307983	Universidad del Este	Eastern University
1636	/m/0cp4h6v	85.34314	Universidad del Turabo	University of Turabo at Barceloneta
1637	/m/0277j73	381.93219	Universidad Metropolitana	Universidad Metropolitana
1638	/m/03m3d1	482.039612	Universidad Politecnica De Puerto Rico	Polytechnic University of Puerto Rico
1639	/m/02cttt	1207.609619	University at Buffalo--SUNY	University at Buffalo, The State University of New York
1640	/m/0bs_4n	454.791687	University of Advancing Technology	University of Advancing Technology
1641	/m/02txdf	576.643982	University of Akron	University of Akron
1642	/m/02wbp_	862.754517	University of Alaska--Anchorage	University of Alaska Anchorage
1643	/m/02vb0r	952.702332	University of Alaska--Fairbanks	University of Alaska Fairbanks
1644	/m/02wbs2	512.296326	University of Alaska--Southeast	University of Alaska Southeast
1645	/m/01k3s2	1167.114258	University of Alberta	University of Alberta
1646	/m/05klpt	698.591736	University of Arkansas for Medical Sciences	University of Arkansas for Medical Sciences
1647	/m/04b70f	760.265747	University of Arkansas--Fort Smith	University of Arkansas - Fort Smith
1648	/m/07dtym	785.010864	University of Arkansas--Little Rock	University of Arkansas at Little Rock
1649	/m/07bmxx	661.60321	University of Arkansas--Monticello	University of Arkansas at Monticello
1650	/m/02j2n3	474.07724	University of Baltimore	University of Baltimore
1651	/m/017cy9	1519.889282	University of British Columbia	University of British Columbia
1652	/m/0mbwf	916.278748	University of Calgary	University of Calgary
1653	/m/04964m	646.728149	University of Central Arkansas	University of Central Arkansas
1654	/m/03cy9t	648.343323	University of Central Missouri	University of Central Missouri
1655	/m/03csbd	648.124634	University of Central Oklahoma	University of Central Oklahoma
1656	/m/04l6rp	431.697296	University of Charleston	University of Charleston
1657	/m/0clvsvy	119.074989	University of Cincinnati--UC Blue Ash College	UC Blue Ash
1658	/m/08wscd	469.733612	University of Findlay	University of Findlay
1659	/m/06_y75	496.630127	University of Great Falls	University of Great Falls
1660	/m/02srpb	418.506866	University of Guam	University of Guam
1661	/m/01y9qr	606.980957	University of Guelph	University of Guelph
1662	/m/0308mr	456.972137	University of Hawaii--Hilo	University of Hawaii at Hilo
1663	/m/03b1pl	593.516602	University of Hawaii--Maui College	University of Hawaii Maui College
1664	/m/039swh	656.427856	University of Hawaii--West Oahu	University of Hawaii-West Oahu
1665	/m/04_7mq	758.234802	University of Houston--Clear Lake	University of Houston–Clear Lake
1666	/m/046099	550.015991	University of Houston--Downtown	University of Houston–Downtown
1667	/m/06gh57	532.029846	University of Houston--Victoria	University of Houston–Victoria
1668	/m/024818	684.76355	University of Illinois--Springfield	University of Illinois at Springfield
1669	/m/02fszn	693.150696	University of Indianapolis	Indiana University-Purdue University Indianapolis
1670	/m/04b_hp	212.54921	University of Jamestown	Jamestown College
1671	/m/015q1n	1446.094604	University of Kansas	University of Kansas
1672	/m/0dvzs8	255.220688	University of Maine--Augusta	University of Maine at Augusta
1673	/m/04n258	264.032379	University of Maine--Farmington	University of Maine at Farmington
1674	/m/0df8v8	427.217407	University of Maine--Fort Kent	University of Maine at Fort Kent
1675	/m/08fg2y	224.227997	University of Maine--Machias	University of Maine at Machias
1676	/m/020ddc	727.943298	University of Maine--Presque Isle	University of Maine
1677	/m/01trj2	408.025482	University of Mary	University of Mary Washington
1678	/m/06l8bg	773.460022	University of Mary Hardin-Baylor	University of Mary Hardin-Baylor
1679	/m/02htx3	776.160645	University of Maryland--Eastern Shore	University of Maryland Eastern Shore
1680	/m/02mw1g	953.916321	University of Maryland--University College	University of Maryland University College
1681	/m/023zrb	941.273132	University of Massachusetts--Dartmouth	University of Massachusetts Dartmouth
1682	/m/02lqqd	898.290039	University of Medicine and Dentistry of New Jersey	University of Medicine and Dentistry of New Jersey
1683	/m/029_ch	608.398499	University of Michigan--Flint	University of Michigan-Flint
1684	/m/06bz73	523.774414	University of Minnesota--Crookston	University of Minnesota Crookston
1685	/m/02qc_4	1036.93042	University of Minnesota--Duluth	University of Minnesota Duluth
1686	/m/02xw63	573.152649	University of Minnesota--Morris	University of Minnesota, Morris
1687	/m/01qfbt	601.163086	University of Mississippi Medical Center	University of Mississippi Medical Center
1688	/m/0187m6	1393.460571	University of Missouri--St. Louis	University of Missouri–St. Louis
1689	/m/02hp7c	405.862701	University of Mobile	University of Mobile
1690	/m/02_dpx	416.986023	University of Mount Union	Mount Union College
1691	/m/0d1rzh	697.101685	University of Nebraska Medical Center	University of Nebraska Medical Center
1692	/m/05jnnd	584.26532	University of Nebraska--Kearney	University of Nebraska at Kearney
1693	/m/05h3ds	969.988831	University of Nebraska--Omaha	University of Nebraska at Omaha
1694	/m/07wkd	1085.159546	University of New Brunswick	University of New Brunswick
1695	/m/02ldmw	730.236572	University of North Carolina School of the Arts	North Carolina School of the Arts
1696	/m/024gyr	798.403992	University of North Carolina--Pembroke	University of North Carolina at Pembroke
1697	/m/0jt5nm8	654.81543	University of North Georgia	University of North Georgia
1698	/m/02x430q	505.71228	University of Northwestern Ohio	University of Northwestern Ohio
1699	/m/01qx6_	758.587891	University of Northwestern--St. Paul	Northwestern College
1700	/m/011kn2	613.049011	University of Ottawa	University of Ottawa
1701	/m/04sktp	222.527039	University of Pikeville	Pikeville College
1702	/m/07wl2	743.103699	University of Prince Edward Island	University of Prince Edward Island
1703	/m/0clvxmk	409.31662	University of Puerto Rico--Aguadilla	Inter American University of Puerto Rico-Aguadilla
1704	/m/0clvxp2	403.803192	University of Puerto Rico--Arecibo	Inter American University of Puerto Rico-Arecibo
1705	/m/03kqf5	410.65918	University of Puerto Rico--Bayamon	University of Puerto Rico at Bayamón
1706	/m/03kpt9	307.906128	University of Puerto Rico--Cayey	University of Puerto Rico at Cayey
1707	/m/03kq52	298.95697	University of Puerto Rico--Humacao	University of Puerto Rico at Humacao
1708	/m/02bfj8	1321.215576	University of Puerto Rico--Mayaguez	University of Puerto Rico at Mayagüez
1709	/m/03kqgb	858.448547	University of Puerto Rico--Medical Sciences Campus	University of Puerto Rico, Medical Sciences Campus
1710	/m/041j50	391.587006	University of Puerto Rico--Ponce	Inter-American University of Puerto Rico
1711	/m/03kpl7	1560.525879	University of Puerto Rico--Rio Piedras	University of Puerto Rico, Rio Piedras Campus
1712	/m/01rs7r	503.400757	University of Redlands	University of Redlands
1713	/m/0280gx	609.738708	University of Regina	University of Regina
1714	/m/0bhv_l	508.109558	University of Rio Grande	University of Rio Grande
1715	/m/05gm16l	691.443176	University of Saskatchewan	University of Saskatchewan
1716	/m/05pbwh	623.275513	University of Science and Arts of Oklahoma	University of Science and Arts of Oklahoma
1717	/m/015bjw	526.923889	University of Scranton	University of Scranton
1718	/m/0cysf_	540.346802	University of Sioux Falls	University of Sioux Falls
1719	/m/01cx7g	693.89093	University of South Carolina--Aiken	University of South Carolina Aiken
1720	/m/03tw2s	365.013885	University of South Carolina--Beaufort	University of South Carolina
1721	/m/03fr0y	757.027649	University of South Carolina--Upstate	University of South Carolina Upstate
1722	/m/0207yx	785.840576	University of South Florida--St. Petersburg	University of South Florida St. Petersburg
1723	/m/01n0s7	607.136353	University of Southern Indiana	University of Southern Indiana
1724	/m/05bf4q	103.099327	University of St. Francis - Joliet, IL	University of Saint Francis
1725	/m/064dyn	10	University of St. Francis - Fort Wayne, IN	Saint Francis University
1726	/m/011kn2	463.783203	University of St. Joseph	University of Ottawa
1727	/m/05h5r4	295.340912	University of St. Mary	University of Saint Mary of the Lake
1728	/m/02tcv_	482.509186	University of St. Thomas - St. Paul, MN	University of St. Thomas
1729	/m/02qd1f	265.061218	University of St. Thomas - Houston, TX	University of St. Thomas
1730	/m/03sfp8	686.22406	University of Tampa	University of Tampa
1731	/m/03xnv5	893.036499	University of Tennessee--Chattanooga	University of Tennessee at Chattanooga
1732	/m/02zg4q	730.611633	University of Tennessee--Martin	University of Tennessee at Martin
1733	/m/050vcv	933.840942	University of Texas Health Science Center--Houston	The University of Texas Health Science Center at Houston
1734	/m/025rxdy	1236.376587	University of Texas Health Science Center--San Antonio	University of Texas Health Science Center at San Antonio
1735	/m/02lr9z	607.118164	University of Texas Medical Branch--Galveston	University of Texas Medical Branch
1736	/m/04__wj	678.593933	University of Texas of the Permian Basin	University of Texas of the Permian Basin
1737	/m/04cd4c	694.507019	University of Texas--Brownsville	University of Texas at Brownsville and Texas Southmost College
1738	/m/037k8z	1331.508301	University of Texas--Pan American	University of Texas–Pan American
1739	/m/03szws	1249.475586	University of Texas--San Antonio	University of Texas at San Antonio
1740	/m/05rm__	492.097321	University of Texas--Tyler	University of Texas at Tyler
1741	/m/02dnrn	792.69342	University of the Arts	University of the Arts
1742	/m/01gyr7	432.553925	University of the Cumberlands	University of the Cumberlands
1743	/m/037qq_	620.046204	University of the District of Columbia	University of the District of Columbia
1744	/m/097byf	617.179016	University of the Incarnate Word	University of the Incarnate Word
1745	/m/05pz_j	365.488953	University of the Ozarks	University of the Ozarks
1746	/m/0cr6tg	619.381042	University of the Sacred Heart	Catholic University of the Sacred Heart
1747	/m/032gn4	416.399078	University of the Sciences	Eötvös Loránd University
1748	/m/02zccd	321.980042	University of the Southwest	University of Louisiana at Lafayette
1749	/m/0909wd	529.139221	University of the Virgin Islands	University of the Virgin Islands
1750	/m/04chyn	759.340149	University of the West	University of the West Indies
1751	/m/02klny	711.431763	University of Toledo	University of Toledo
1752	/m/07wjk	1727.877686	University of Toronto	University of Toronto
1753	/m/07wlt	768.314331	University of Victoria	University of Victoria
1754	/m/025sr8x	302.207184	University of Virginia--Wise	The University of Virginia's College at Wise
1755	/m/0jpkw	715.510254	University of Waterloo	University of Waterloo
1756	/m/07c5fv	579.626831	University of West Alabama	University of West Alabama
1757	/m/01y9pk	619.650452	University of Windsor	University of Windsor
1758	/m/02st53	507.748993	University of Winnipeg	University of Winnipeg
1759	/m/02hg14	739.887573	University of Wisconsin--Superior	University of Wisconsin-Superior
1760	/m/02k4vl	835.556702	University of Wisconsin--Whitewater	University of Wisconsin-Whitewater
1761	/m/0220q6	763.744263	Urbana University	University of Illinois at Urbana-Champaign
1762	/m/0c59s8	365.813232	Ursuline College	Ursuline College
1763	/m/03dzn_	660.760193	Utah Valley University	Utah Valley University
1764	/m/0285cw0	439.693573	Utica College	Utica College
1765	/m/032371	647.520386	Valdosta State University	Valdosta State University
1766	/m/02t9nq	647.1427	Valley City State University	Valley City State University
1767	/m/026z5rs	564.856384	Valley Forge Christian College	Valley Forge Christian College
1768	/m/0bz10v	442.192352	VanderCook College of Music	Vandercook College of Music
1769	/m/04qxpz	674.611511	Vanguard University of Southern California	Vanguard University of Southern California
1770	/m/037sk9	650.649292	Vaughn College of Aeronautics and Technology	Vaughn College of Aeronautics and Technology
1771	/m/02jjtg	480.810333	Vermont Technical College	Vermont Technical College
1772	/m/02cttt	205.353226	Victory University	University at Buffalo, The State University of New York
1773	/m/031gq7	504.963226	Vincennes University	Vincennes University
1774	/m/02xhkt	482.388031	Virginia Intermont College	Virginia Intermont College
1775	/m/02zr0z	634.342346	Virginia Union University	Virginia Union University
1776	/m/03v2q1	538.138428	Virginia Wesleyan College	Virginia Wesleyan College
1777	/m/04h7tn	383.854736	Viterbo University	Viterbo University
1778	/m/0df64c	354.017303	Voorhees College	Voorhees College
1779	/m/083ls	492.585327	Wabash College	Wabash College
1780	/m/046lgs	492.925873	Wagner College	Wagner College
1781	/m/01jq4b	917.486572	Wake Forest University	Wake Forest University
1782	/m/06832q	451.235931	Walden University	Walden University
1783	/m/045s_6	379.33432	Waldorf College	Waldorf College
1784	/m/015r27	399.955963	Walla Walla University	Walla Walla University
1785	/m/03cdxy2	450.54306	Walsh College of Accountancy and Business Administration	Walsh College of Accountancy and Business
1786	/m/07lwfc	446.002594	Walsh University	Walsh University
1787	/m/05l0hv	533.875488	Warner Pacific College	Warner Pacific College
1788	/m/02pjdm	372.206207	Warner University	Warner University
1789	/m/03ysv6	575.204773	Warren Wilson College	Warren Wilson College
1790	/m/027vj2	567.790833	Washburn University	Washburn University
1791	/m/01n46p	507.15036	Washington Adventist University	Washington Adventist University
1792	/m/037s9x	874.864319	Washington and Jefferson College	Washington & Jefferson College
1793	/m/07wywq	611.682251	Watkins College of Art, Design & Film	Watkins College of Art, Design & Film
1794	/m/0b0p9p	549.401428	Wayland Baptist University	Wayland Baptist University
1795	/m/065n9c	557.016296	Wayne State College	Wayne State College
1796	/m/01s0_f	974.745605	Wayne State University	Wayne State University
1797	/m/02z0y2f	435.989044	Waynesburg University	Waynesburg University
1798	/m/035gx8	362.367126	Webb Institute	Webb Institute
1799	/m/027_j2p	535.044189	Webber International University	Webber International University
1800	/m/02zcz3	734.855896	Weber State University	Weber State University
1801	/m/05chjq	317.09079	Welch College	Welch College
1802	/m/02l8lt	413.874603	Wells College	Wells College
1803	/m/066823	577.91626	Wentworth Institute of Technology	Wentworth Institute of Technology
1804	/m/07tc0g	360.46521	Wesley College	Wesley College, Delaware
1805	/m/04hb0l	417.488342	Wesleyan College	Wesleyan College
1806	/m/04wgfy	894.904846	West Chester University of Pennsylvania	West Chester University of Pennsylvania
1807	/m/04lbv7	557.216797	West Liberty University	West Liberty University
1808	/m/029fvh	771.968323	West Texas A&M University	West Texas A&M University
1809	/m/04lr53	739.712646	West Virginia State University	West Virginia State University
1810	/m/04lb1v	830.199524	West Virginia University Institute of Technology	West Virginia University Institute of Technology
1811	/m/04lbnf	392.658051	West Virginia University--Parkersburg	West Virginia University at Parkersburg
1812	/m/04pvqq	730.140137	West Virginia Wesleyan College	West Virginia Wesleyan College
1813	/m/01chgb	695.836426	Western Carolina University	Western Carolina University
1814	/m/07wn1b	589.393982	Western Governors University	Western Governors University
1815	/m/02zd2b	743.449768	Western Illinois University	Western Illinois University
1816	/m/04jsz5	444.75235	Western International University	Western International University
1817	/m/015fs3	943.067749	Western Michigan University	Western Michigan University
1818	/m/0gy4yw	443.420837	Western Nevada College	Western Nevada College
1819	/m/07pbmr	745.858398	Western New England University	Western New England University
1820	/m/08y_cl	681.089966	Western New Mexico University	Western New Mexico University
1821	/m/01jssp	738.37146	Western University	University of Pittsburgh
1822	/m/08p_p3	329.229462	Westfield State University	Westfield State College
1823	/m/077m01	194.031326	Westminster College - Fulton, MO	Westminster College, Missouri
1824	/m/03f9l	27.352905	Westminster College - New Wilmington, PA	Geneva College
1825	/m/04s9mk	444.667267	Westmont College	Westmont College
1826	/m/041g_4	229.767563	Wheaton College - Norton, MA	Wheaton College
1827	/m/027s3j	586.929565	Wheeling Jesuit University	Wheeling Jesuit University
1828	/m/0737yn	408.340881	Wheelock College	Wheelock College
1829	/m/024n53	474.701172	Whittier College	Whittier College
1830	/m/02qn_z	435.58374	Whitworth University	Whitworth University
1831	/m/01kkph	426.284241	Wilberforce University	Wilberforce University
1832	/m/01lqg1	403.418304	Wiley College	Wiley College
1833	/m/02t20y	492.347168	Wilkes University	Wilkes University
1834	/m/05lkx8	317.255615	William Carey University	William Carey College
1835	/m/0bwkpz	471.079834	William Jessup University	William Jessup University
1836	/m/09w02c	290.914673	William Peace University	Peace College
1837	/m/05xb9z	558.846558	William Penn University	William Penn University
1838	/m/0bh0b7	517.633057	William Woods University	William Woods University
1839	/m/03_4zv	433.158417	Williams Baptist College	Williams Baptist College
1840	/m/02595g	426.645142	Wilmington College	Wilmington College
1841	/m/02594s	427.739441	Wilmington University	University of North Carolina at Wilmington
1842	/m/07z3d0	376.821564	Wilson College	Wilson College
1843	/m/06rpwt	436.708893	Wingate University	Wingate University
1844	/m/02xw2f	626.183533	Winona State University	Winona State University
1845	/m/02ldlt	845.229004	Winston-Salem State University	Winston-Salem State University
1846	/m/0bry04	488.096771	Wisconsin Lutheran College	Wisconsin Lutheran College
1847	/m/035yzw	789.22229	Wittenberg University	Martin Luther University of Halle-Wittenberg
1848	/m/09r9c_	390.383118	Woodbury University	Woodbury University
1849	/m/01q96q	683.346252	Worcester Polytechnic Institute	Worcester Polytechnic Institute
1850	/m/038jyb	568.687439	Worcester State University	Worcester State University
1851	/m/02bjh4	706.319214	Wright State University	Wright State University
1852	/m/05cfh4	541.335754	York College	York College, City University of New York
1853	/m/04q8yl	563.809021	York College of Pennsylvania	York College of Pennsylvania
1854	/m/0bwfn	1334.596436	York University	New York University
1855	/m/02m4sc	687.691223	Youngstown State University	Youngstown State University
1856	/m/0clvlpg	0.296779	BMG	Yeshiva Toras Chaim Talmudical Seminary
1857	/m/01f1r4	30.787035	UCSB	University of California, Santa Barbara
1859	/m/04zjf0	586.688843	Augusta State University	Augusta State University
1860	/m/033w82	247.264923	CSU Channel Islands	California State University, Channel Islands
1861		0	Leadership Institute of Seattle Saybrook University	No result
1862	/m/04xf0n	623.672974	El Camino College	El Camino College
1863	/m/01vg13	29.145496	CUNY	Brooklyn College
1864	/m/0fnmz	10	California State University- Sacremento	California State University
1865	/m/07f5b8	553.125366	American Intercontinental University	American InterContinental University
1866	/m/04118cq	29.987953	Saitama University, JAPAN	Saitama Prefectural University
1867		0	Al Mustansiriyah Uni.	No result
1868	/m/052p70	335.213654	Vesalius College	Vesalius College
1869	/m/0279l1	694.166321	elizabeth city state university	Elizabeth City State University
1870	/m/07ccs	1730.92981	Texas A&M University--College Station	Texas A&M University
1871	/m/0vb3ly0	56.341984	Hanoi University of Law	Hanoi Law University
1872	/m/027jlk1	377.937012	Skyline College	Skyline College
1873	/m/02dq8f	601.824585	SUNY Albany	University at Albany, The State University of New York
1874	/m/02nwb7	618.076355	Chulalongkorn University	Chulalongkorn University
1875	/m/02ldkf	820.016846	North Carolina a&t state university	North Carolina Agricultural and Technical State University
1876	/m/01t0dy	959.713867	Queens College	Queens College, City University of New York
1877	/m/04vz9r	668.952271	Indiana University (South Bend)	Indiana University South Bend
1878	/m/02gnjf	433.964661	DeVry Institute of Technology	DeVry University
1879	/m/0pz6q	1304.129639	Albert-Ludwigs-Universität Freiburg im Breisgau	Albert Ludwigs University of Freiburg
1880		0	Univeristy of California, Merced	No result
1881	/m/08rk9b	203.297501	Atlantic Cape CC	Atlantic Cape Community College
1882	/m/02g0gf	825.455994	Baruch College	Baruch College
1883	/m/01wv24	1100.014282	Ateneo De Manila University	Ateneo de Manila University
1884		0	New York University Gallatin	No result
1885	/m/02gnjf	497.08902	Devry University	DeVry University
1886	/m/02kth6	1028.025757	long Island University	Long Island University
1887	/m/06hnmh	17.219103	MGIMO	Moscow State Institute of International Relations
1888		0	National College of Midwifery	No result
1889	/m/01x3x1	949.209106	embry riddle aeronautical	Embry-Riddle Aeronautical University
1890	/m/04hgpt	1856.615967	Pennsylvania State University 	Pennsylvania State University
1891	/m/06t0hd	309.169708	Saint Petersburg College	St. Petersburg College
1892	/m/03kygh	432.465424	University of Pune, India	University of Pune
1893	/m/02d_zc	1439.566284	Colorado state university	Colorado State University
1894	/m/03m3d1	629.305237	Polytechnic University of Puerto Rico	Polytechnic University of Puerto Rico
1895	/m/0clw9pr	245.088837	Wolford College	Wolford College
1896	/m/01x0jp	182.222031	St.Edwards University	St. Edward's University
1897	/m/0b4zyp	425.728149	American Military University	American Public University System
1898	/m/02r2wpr	369.207855	Ashworth College	Ashworth College
1899	/m/02zd2b	631.505249	Western Illinois 	Western Illinois University
1900	/m/01y20v	761.621155	Wheaton College	Wheaton College
1901		0	JKUAT, Kenya	No result
1902	/m/0lyjf	1434.030518	University of miami	University of Miami
1903	/m/02gnjf	41.578987	DeVry	DeVry University
1904	/m/052nd	971.125244	mcgill university	McGill University
1905	/m/02jyr8	34.956051	UAB	University of Alabama at Birmingham
1906	/m/0cfv1	684.489868	Michigan technological university	Michigan Technological University
1907	/m/04lbnf	581.624084	West Virginia University at Parkersburg	West Virginia University at Parkersburg
1908	/m/04rwx	2743.762939	Massachusetts Institute of Technology 	Massachusetts Institute of Technology
1909	/m/02hg14	739.887573	University of wisconsin-Superior	University of Wisconsin-Superior
1910	/m/0vkl2	1808.133179	School of Oriental and African Studies - University of London	SOAS, University of London
1911		0	Keller Scholl of management	No result
1912	/m/02gnjf	41.578987	Devry	DeVry University
1913		0	West wood college	No result
1914	/m/0c_5g9	525.897278	COLORADO TECHNICAL UNIVERSITY	Colorado Technical University
1915	/m/03kygh	557.417175	University of Pune	University of Pune
1916	/m/0gn9_3	590.497559	Chicago School of Professional Psychology	Chicago School of Professional Psychology
1917	/m/025v3k	1815.364746	 university of Minnesota	University of Minnesota
1918	/m/045hc2	647.057495	 Gustavus Adolphus College	Gustavus Adolphus College
1919	/m/03mbw11	621.627319	Arizona School of Dentistry and Oral Health	Arizona School of Dentistry and Oral Health
1920	/m/03gsyj	793.630554	University of Michigan--Dearborn	University of Michigan-Dearborn
1921	/m/02hwww	558.57074	Mumbai University	University of Mumbai
1922	/m/01g6l8	241.544861	University of Helsinki, Finland	University of Helsinki
1923	/m/05mxkp	487.960815	Bryant university 	Bryant University
1924	/m/0bx8pn	2004.371338	University of North Carolina	University of North Carolina at Chapel Hill
1925	/m/0gl5_	1349.793335	Boston university	Boston University
1926	/m/09shcp	246.533112	Eastern Florida State	Brevard Community College
1927	/m/024818	684.76355	University of Illinois-Springfield	University of Illinois at Springfield
1928	/m/03nsp_5	472.253754	Saint Anthony College of Nursing 	Saint Anthony College of Nursing
1929	/m/061s54	990.74292	Miami dade college	Miami Dade College
1930	/m/03np_7	1086.990845	University of Texas at Arlington	University of Texas at Arlington
1931	/m/02htx3	776.160645	university of maryland eastern shore	University of Maryland Eastern Shore
1932		0	Some Shit School	No result
1933	/m/03csvtg	555.020874	University of Leeds Business School	University of Leeds Business School
1934	/m/05rm__	584.880249	University of Texas at Tyler	University of Texas at Tyler
1935	/m/0dz693	354.154999	Cleary University 	Cleary University
1936	/m/04my63	188.854446	Université Panthéon-Assas (Paris II)	Pantheon-Assas University
1937	/m/07vhb	805.035522	UC Santa Cruz	University of California, Santa Cruz
1938	/m/01xvlc	634.507935	Loughborough University	Loughborough University
1939	/m/0hsb3	559.991089	The London School of Economics & Science	London School of Economics and Political Science
1940	/m/0hsb3	1995.516357	The London School of Economics & Political Science	London School of Economics and Political Science
1941	/m/01ny2p	279.241608	Maharishi International University	Maharishi University of Management
1942	/m/02q8_2v	191.883636	National Institute of Technology, Trichy, India	NIT Trichy
1943		0	University of Masschusetts Amherst	No result
1944	/m/0clvlzg	632.711487	Full Sail University	Full Sail University
1945	/m/046vm	486.317535	Jadavpur University	Jadavpur University
1946	/m/0trv	1748.493408	Arizona state university	Arizona State University
1947	/m/04chyn	1230.496948	University of the West Indies	University of the West Indies
1948	/m/01pj48	755.156311	University of Auckland	University of Auckland
1949	/m/022lly	801.915649	ball state university	Ball State University
1950	/m/03kwls	635.40387	Yonsei University	Yonsei University
1951	/m/024818	684.76355	University of Illinois-- Springfield	University of Illinois at Springfield
1952	/m/02f4s3	1478.732544	Southern Illinois University carbondale	Southern Illinois University Carbondale
1953	/m/02hwww	616.81842	University of Mumbai	University of Mumbai
1954	/m/0cnnk1	55.599609	Monash University, Melbourne - Australia	Monash University Law Faculty
1955		0	KBP Satara,India	No result
1956	/m/02h659	551.123901	Rollins college	Rollins College
1957	/m/02hwww	616.81842	University Of Mumbai	University of Mumbai
1958	/m/0bjqh	13.750053	saic	School of the Art Institute of Chicago
1959	/m/01yx1b	2625.665771	University of Wisconsin - Madison	University of Wisconsin-Madison
1960	/m/050xpd	553.76355	Delhi University	University of Delhi
1961	/m/0187n1	817.992126	Missouri university of science and technology	Missouri University of Science and Technology
1962	/m/06v_pw	31.274681	PFeiffer	Pfeiffer University
1963	/m/01x0jp	661.359985	St. Edwards University	St. Edward's University
1964		0	Keller Grad School of Management	No result
